Date,Portfolio_Value
2022-07-18,1.9937710657078982
2022-07-19,1.998666920958306
2022-07-20,2.010116168978292
2022-07-21,2.034219397210871
2022-07-22,2.0447915321051737
2022-07-25,2.0372110338667913
2022-07-26,2.0112326136686787
2022-07-27,2.007369363750419
2022-07-28,2.01398365402719
2022-07-29,2.034391514817526
2022-08-01,2.0563877167836337
2022-08-02,2.0396957984151225
2022-08-03,2.04251746282276
2022-08-04,2.049692265454756
2022-08-05,2.0460084567032153
2022-08-08,2.0409048650303774
2022-08-10,2.0443450171954427
2022-08-11,2.0667800693084835
2022-08-12,2.0867225120640347
2022-08-16,2.1086413898378003
2022-08-17,2.130357830871161
2022-08-18,2.1261548593152795
2022-08-19,2.1125123211404104
2022-08-22,2.0968871424531903
2022-08-23,2.1097283714905375
2022-08-24,2.128521390081253
2022-08-25,2.175757178036927
2022-08-26,2.1784880885515863
2022-08-29,2.170083446100187
2022-08-30,2.213140397535462
2022-09-01,2.2224331209731685
2022-09-02,2.2384595367210647
2022-09-05,2.2427049071876306
2022-09-06,2.268571287587094
2022-09-07,2.295140729391676
2022-09-08,2.317832921765225
2022-09-09,2.321449895558288
2022-09-12,2.3307489244545674
2022-09-13,2.362333879306512
2022-09-14,2.387733401583478
2022-09-15,2.387799433147005
2022-09-16,2.368849624555949
2022-09-19,2.384986485452206
2022-09-20,2.4215049740702312
2022-09-21,2.4165337315732027
2022-09-22,2.4173216445486982
2022-09-23,2.393790044842115
2022-09-26,2.3411918320331973
2022-09-27,2.3104107403459193
2022-09-28,2.2842131649439175
2022-09-29,2.290412660074012
2022-09-30,2.3100931620886977
2022-09-30,2.35236594026609
2022-10-03,2.3525137654259214
2022-10-04,2.3900983413999435
2022-10-06,2.3888998713375678
2022-10-07,2.3946226119199165
2022-10-10,2.38694463577608
2022-10-11,2.3932451703037922
2022-10-12,2.38550197365672
2022-10-13,2.3488270085266936
2022-10-14,2.354045874998465
2022-10-17,2.3388645781951642
2022-10-18,2.3383672709775603
2022-10-19,2.3542615779616827
2022-10-20,2.3681953878300224
2022-10-21,2.3768077035767634
2022-10-24,2.4180590199190957
2022-10-25,2.3973360766158245
2022-10-27,2.401216651334372
2022-10-28,2.435639027021701
2022-10-31,2.423246297659807
2022-10-31,2.3987042892324553
2022-11-01,2.420086965402906
2022-11-02,2.4354687418241707
2022-11-03,2.4549210179234895
2022-11-04,2.509582707952478
2022-11-07,2.56006274584189
2022-11-09,2.653549312604686
2022-11-10,2.6874695175109986
2022-11-11,2.697755074208808
2022-11-14,2.742864069239832
2022-11-15,2.7441791537094424
2022-11-16,2.7173697278186597
2022-11-17,2.693996121765697
2022-11-18,2.688364852965577
2022-11-21,2.627139765646746
2022-11-22,2.6233605644073252
2022-11-23,2.588453349716474
2022-11-24,2.6260188594086302
2022-11-25,2.6902424911931937
2022-11-28,2.7209276365211625
2022-11-29,2.7182924295602673
2022-11-30,2.7390265823526594
2022-11-30,2.7623656571563107
2022-12-01,2.7358931886566618
2022-12-02,2.717452779542573
2022-12-05,2.696761535779663
2022-12-06,2.697282055325267
2022-12-07,2.6865645256939312
2022-12-08,2.715749515525298
2022-12-09,2.720817735583351
2022-12-12,2.7058788905685907
2022-12-13,2.7145506816301723
2022-12-14,2.693381237793872
2022-12-15,2.6517008027681954
2022-12-16,2.656987091507299
2022-12-19,2.693117332484043
2022-12-20,2.7040702579814213
2022-12-21,2.633735700021945
2022-12-22,2.538205069834579
2022-12-23,2.4043670951147793
2022-12-26,2.52605336542179
2022-12-27,2.60160325388211
2022-12-28,2.632150716592129
2022-12-29,2.6486743714450323
2022-12-30,2.7295272217791666
2023-01-02,2.7608625296682883
2023-01-03,2.771690840021515
2023-01-04,2.7522347377632554
2023-01-05,2.7741797523847995
2023-01-06,2.7866062779344642
2023-01-09,2.7948574076515733
2023-01-10,2.757771166132535
2023-01-11,2.7811093305198726
2023-01-12,2.8096398084652026
2023-01-13,2.828583187948927
2023-01-16,2.8534294735627506
2023-01-17,2.8592478816873412
2023-01-18,2.8618932637516785
2023-01-19,2.857938411850186
2023-01-20,2.861129522864255
2023-01-23,2.876344914992403
2023-01-24,2.875210501502305
2023-01-25,2.822552950919259
2023-01-27,2.7564934096360805
