Symbol,RS_5D,RS_15D,RS_30D,RS_60D,RS_ACCELERATION,VOLATILITY,VOL_ADJ_RS,Momentum,Sharpe,Institutional Score
RBS.NS,-3.87,-6.34,-9.58,19.73,5.71,0.7097,-13.5,8.005999999999998,27.8,39.53
HITECH.NS,-5.05,-2.16,0.62,3.89,-5.67,0.479,1.29,2.582,8.12,39.45
ALPHAGEO.NS,-3.75,-6.86,-5.01,12.32,1.26,0.5113,-9.8,5.388,24.1,39.4
METROBRAND.NS,-2.01,0.85,-0.26,4.36,-1.75,0.3435,-0.76,2.512,12.69,39.38
LINC.NS,1.61,-3.05,3.22,0.19,-1.61,0.4489,7.17,1.4020000000000001,0.42,39.36
LLOYDSENGG.NS,1.61,-3.05,3.22,0.19,-1.61,0.4489,7.17,1.4020000000000001,0.42,39.36
RCF.NS,-1.79,0.85,-1.29,6.07,-0.5,0.4285,-3.01,3.126,14.17,39.32
KANANIIND.NS,5.64,0.14,-5.25,12.88,10.89,0.5801,-9.05,5.628,22.2,39.2
REGENCERAM.NS,2.33,-2.45,-1.91,7.21,4.24,0.5107,-3.74,3.5619999999999994,14.12,39.19
COMSYN.NS,3.03,2.36,-2.31,6.89,5.34,0.35,-6.6,3.2099999999999995,19.69,39.16
BRIGHOTEL.NS,2.17,-0.91,-4.09,8.7,6.26,0.2779,-14.72,3.5839999999999996,31.31,39.09
JISLDVREQS.NS,3.1,0.72,-1.48,6.53,4.58,0.5001,-2.96,3.326,13.06,39.03
DVL.NS,-1.66,-4.82,-0.24,4.31,-1.42,0.383,-0.63,2.4899999999999998,11.25,39.02
BEACON.NS,-11.68,-21.54,-2.84,9.23,-8.84,0.6319,-4.49,4.402,14.61,39.01
GMRP&UI.NS,5.02,4.57,4.12,-1.57,0.9,0.4535,9.08,0.7060000000000002,-3.46,39.0
BHARATGEAR.NS,2.48,-3.86,-2.65,7.6,5.13,0.3888,-6.82,3.4999999999999996,19.55,38.99
BHAGERIA.NS,2.48,-3.86,-2.65,7.6,5.13,0.3888,-6.82,3.4999999999999996,19.55,38.99
VIKRAMSOLR.NS,-0.79,-7.33,-11.74,19.93,10.95,0.4981,-23.57,7.262,40.01,38.95
VIMTALABS.NS,-0.79,-7.33,-11.74,19.93,10.95,0.4981,-23.57,7.262,40.01,38.95
NECLIFE.NS,1.7,-9.7,-1.17,6.11,2.87,0.5332,-2.19,3.198,11.46,38.92
ACCELYA.NS,3.46,1.04,-0.15,3.49,3.61,0.2932,-0.51,2.034,11.9,38.91
SCHAND.NS,-7.9,-6.49,-3.75,9.01,-4.15,0.3763,-9.97,3.9059999999999997,23.94,38.88
DAVANGERE.NS,-7.33,3.44,4.63,-2.19,-11.96,0.5702,8.12,0.5380000000000003,-3.84,38.81
VENKEYS.NS,-2.98,-14.04,-6.77,13.72,3.79,0.4562,-14.84,5.523999999999999,30.07,38.78
BPL.NS,-1.89,-6.34,1.07,2.94,-2.96,0.6032,1.77,2.192,4.87,38.78
VISHWARAJ.NS,10.92,4.54,-2.63,7.88,13.55,0.4638,-5.67,3.6759999999999997,16.99,38.74
HOMEFIRST.NS,1.36,-7.37,-1.61,5.91,2.97,0.417,-3.86,2.9019999999999997,14.17,38.73
IEX.NS,0.0,-1.74,-3.29,8.08,3.29,0.3748,-8.78,3.532,21.56,38.73
HPL.NS,-7.01,-7.82,-1.65,6.63,-5.36,0.5396,-3.06,3.3179999999999996,12.29,38.72
YCCL.NS,5.71,-6.95,1.43,2.32,4.28,0.5773,2.48,1.964,4.02,38.66
DELHIVERY.NS,-2.7,-8.34,-3.0,7.13,0.3,0.296,-10.14,3.0779999999999994,24.09,38.64
GILLETTE.NS,2.41,-0.35,2.06,0.42,0.35,0.268,7.69,1.076,1.57,38.6
MSTCLTD.NS,6.83,3.77,-1.27,5.28,8.1,0.3843,-3.3,2.66,13.74,38.57
TCPLPACK.NS,-0.28,-6.95,0.31,3.32,-0.59,0.4149,0.75,2.1159999999999997,8.0,38.56
STARPAPER.NS,0.48,-1.46,-2.45,6.27,2.93,0.2881,-8.5,2.7819999999999996,21.76,38.56
GICL.NS,6.25,5.95,7.75,-6.85,-1.5,0.498,15.56,-1.0099999999999993,-13.76,38.56
MANGALAM.NS,0.35,-6.28,-0.86,5.36,1.21,0.5116,-1.68,2.8720000000000003,10.48,38.53
AQYLON.NS,-1.1,12.91,37.42,-46.26,-38.52,1.4314,26.14,-12.787999999999995,-32.32,38.46
LICNFNHGP.NS,-0.08,-0.04,0.76,1.23,-0.84,0.1685,4.51,1.042,7.3,38.41
KIRLOSBROS.NS,2.1,-1.21,-4.5,10.06,6.6,0.4415,-10.19,4.236000000000001,22.79,38.37
IIFL.NS,-1.01,2.25,2.13,0.73,-3.14,0.4241,5.02,1.29,1.72,38.33
KRISHCA.NS,-5.0,-1.58,-0.07,4.11,-4.93,0.5144,-0.14,2.438,7.99,38.3
KRYSTAL.NS,2.04,-0.03,3.03,-0.42,-0.99,0.4868,6.22,0.96,-0.86,38.28
OMINFRAL.NS,1.36,-4.82,-4.41,9.94,5.77,0.4534,-9.73,4.199999999999999,21.92,38.26
DALMIASUG.NS,0.95,-10.87,-11.84,18.93,12.79,0.4454,-26.58,6.621999999999999,42.5,38.23
COASTCORP.NS,-16.19,-21.87,-6.02,12.96,-10.17,0.5636,-10.68,5.368,23.0,38.21
DDEVPLSTIK.NS,6.11,3.67,4.42,-2.74,1.69,0.4551,9.71,0.12399999999999989,-6.02,38.14
AIIL.NS,-7.77,-8.58,2.16,0.84,-9.93,0.5889,3.67,1.368,1.43,38.08
JALAN.NS,9.45,21.12,14.67,-18.72,-5.22,0.4773,30.74,-5.363999999999999,-39.22,38.01
JAMNAAUTO.NS,9.45,21.12,14.67,-18.72,-5.22,0.4773,30.74,-5.363999999999999,-39.22,38.01
MADRASFERT.NS,-0.56,-0.11,-2.09,6.3,1.53,0.4502,-4.64,2.944,13.99,37.94
TREL.NS,6.94,-6.25,-6.61,13.24,13.55,0.5036,-13.13,5.3,26.29,37.93
AADHARHFC.NS,-0.4,-6.36,-3.78,7.61,3.38,0.2868,-13.18,3.054,26.53,37.92
CONS.NS,-0.03,-1.1,1.05,2.98,-1.08,1.3158,0.8,2.208,2.26,37.86
QFIL.NS,11.61,13.76,13.57,-18.03,-1.96,0.3677,36.91,-5.389999999999999,-49.03,37.85
JINDALSTEL.NS,2.11,-0.43,-1.23,4.24,3.34,0.3152,-3.9,2.052,13.45,37.8
INDIQUBE.NS,-2.26,-6.34,3.35,-1.35,-5.61,0.3981,8.41,0.53,-3.39,37.79
VISHNUINFR.NS,-1.91,-0.93,-2.05,6.63,0.14,0.5815,-3.53,3.158,11.4,37.73
CREST.NS,1.11,-6.46,-2.99,7.18,4.1,0.3767,-7.94,3.1119999999999997,19.06,37.71
SAFARI.NS,8.27,8.95,5.4,-4.35,2.87,0.4153,13.0,-0.44999999999999973,-10.47,37.7
ORIENTLTD.NS,3.02,-6.82,0.78,2.14,2.24,0.4486,1.74,1.596,4.77,37.61
MOBIKWIK.NS,3.69,-13.7,-1.46,5.71,5.15,0.5551,-2.63,2.8419999999999996,10.29,37.61
JUSTDIAL.NS,3.28,-0.31,-0.27,3.03,3.55,0.3122,-0.86,1.7099999999999997,9.71,37.56
SHANTIGEAR.NS,2.95,-0.66,-2.45,5.83,5.4,0.313,-7.83,2.518,18.63,37.54
NKIND.NS,-1.92,-2.8,-0.76,4.12,-1.16,0.4657,-1.63,2.168,8.85,37.52
POLYMED.NS,-12.63,-18.85,-6.65,12.75,-5.98,0.4847,-13.72,4.989999999999999,26.3,37.51
VEEKAYEM.NS,-3.09,-2.92,5.65,-4.74,-8.74,0.7453,7.58,-0.5839999999999996,-6.36,37.45
AAREYDRUGS.NS,-4.38,-15.68,-2.19,6.85,-2.19,0.6385,-3.43,3.2339999999999995,10.73,37.44
GARUDA.NS,2.25,-8.43,0.0,3.48,2.25,0.6084,0.0,2.088,5.72,37.43
FUSION.NS,-0.52,-20.37,3.75,-2.35,-4.27,0.5049,7.43,0.09000000000000008,-4.65,37.38
RUSTOMJEE.NS,0.23,-6.18,0.99,1.33,-0.76,0.3597,2.75,1.194,3.7,37.35
OSWALPUMPS.NS,1.17,-14.08,-14.53,21.09,15.7,0.496,-29.29,6.842,42.52,37.35
SITINET.NS,9.21,2.04,-3.89,7.88,13.1,0.3578,-10.87,3.1719999999999997,22.02,37.17
LT.NS,0.65,3.11,1.42,0.39,-0.77,0.3146,4.51,0.8019999999999999,1.24,37.06
ESCONET.NS,-2.65,-13.9,-7.24,14.07,4.59,0.6453,-11.22,5.545999999999999,21.8,37.03
UCAL.NS,12.09,-3.14,2.5,-0.75,9.59,0.4894,5.11,0.55,-1.53,36.97
SBFC.NS,0.58,-4.61,-2.41,5.52,2.99,0.3419,-7.05,2.348,16.15,36.96
KOKUYOCMLN.NS,-2.64,-13.02,-3.84,7.81,1.2,0.3715,-10.34,3.15,21.02,36.96
LORDSCHLO.NS,2.34,-5.48,-10.55,16.58,12.89,0.4706,-22.42,5.727999999999998,35.23,36.93
GICRE.NS,-1.73,-2.53,-2.65,5.2,0.92,0.243,-10.91,2.06,21.4,36.91
MMFL.NS,-1.87,-4.86,-0.76,3.76,-1.11,0.4888,-1.55,1.9519999999999997,7.69,36.89
GRPLTD.NS,9.96,0.6,-3.79,8.13,13.75,0.4617,-8.21,3.362,17.61,36.88
KOTAKBANK.NS,-0.97,1.18,2.78,-1.82,-3.75,0.2273,12.23,0.019999999999999796,-8.01,36.63
IMPAL.NS,4.19,-2.22,-6.89,11.43,11.08,0.3977,-17.32,4.101999999999999,28.74,36.6
IMAGICAA.NS,4.19,-2.22,-6.89,11.43,11.08,0.3977,-17.32,4.101999999999999,28.74,36.6
MCL.NS,3.15,3.32,-0.27,3.11,3.42,0.5338,-0.51,1.7579999999999998,5.83,36.56
MCLEODRUSS.NS,3.15,3.32,-0.27,3.11,3.42,0.5338,-0.51,1.7579999999999998,5.83,36.56
BHARTIHEXA.NS,-0.69,4.0,1.27,0.22,-1.96,0.2685,4.73,0.64,0.82,36.56
GUJAPOLLO.NS,2.28,-9.16,-7.42,12.47,9.7,0.4416,-16.8,4.514,28.24,36.52
DBL.NS,-1.25,-12.54,-4.63,8.32,3.38,0.3592,-12.89,3.1399999999999997,23.16,36.48
ESG.NS,0.03,0.03,-0.07,1.37,0.1,0.1673,-0.42,0.794,8.19,36.46
JAIBALAJI.NS,-4.14,-19.65,-2.31,6.22,-1.83,0.6311,-3.66,2.808,9.86,36.46
NEWJAISA.NS,-12.67,-15.41,-25.22,28.51,12.55,0.634,-39.78,7.018000000000001,44.97,36.44
NGIL.NS,-12.67,-15.41,-25.22,28.51,12.55,0.634,-39.78,7.018000000000001,44.97,36.44
GOYALALUM.NS,2.36,-1.03,-2.43,6.31,4.79,0.5859,-4.15,2.8139999999999996,10.77,36.43
SCILAL.NS,0.0,-11.95,-2.03,4.89,2.03,0.4193,-4.84,2.122,11.66,36.43
DMART.NS,0.93,-6.63,-9.46,12.61,10.39,0.2718,-34.81,3.7819999999999983,46.39,36.43
ZFCVINDIA.NS,-3.3,-1.55,1.32,0.17,-4.62,0.2997,4.4,0.63,0.57,36.41
DGCONTENT.NS,5.35,-11.19,-2.82,6.71,8.17,0.5621,-5.02,2.8979999999999997,11.94,36.41
LTF.NS,-0.66,-5.82,-1.06,3.44,0.4,0.3596,-2.95,1.6400000000000001,9.57,36.4
SWSOLAR.NS,-2.49,-10.35,0.38,1.67,-2.87,0.5035,0.75,1.154,3.32,36.28
KOTHARIPET.NS,-4.96,-17.35,-7.37,12.06,2.41,0.4296,-17.16,4.287999999999999,28.07,36.21
HINDCOPPER.NS,2.48,-3.28,-0.53,3.44,3.01,0.6688,-0.79,1.852,5.14,36.2
TCS.NS,9.09,5.7,0.19,1.39,8.9,0.2767,0.69,0.9099999999999999,5.02,36.12
TECH.NS,9.09,5.7,0.19,1.39,8.9,0.2767,0.69,0.9099999999999999,5.02,36.12
LUMAXIND.NS,-2.25,-0.42,2.85,-1.98,-5.1,0.5921,4.81,-0.04799999999999982,-3.34,36.11
VINATIORGA.NS,-0.27,-3.4,4.8,-4.94,-5.07,0.2642,18.17,-1.044,-18.7,36.05
SUMIT.NS,3.22,-5.74,-20.86,26.5,24.08,0.7312,-28.53,7.555999999999999,36.24,36.04
FELDVR.NS,9.38,-3.94,2.1,-0.84,7.28,0.5129,4.09,0.3360000000000001,-1.64,36.03
ALGOQUANT.NS,-4.84,-5.25,2.73,-2.06,-7.57,0.3552,7.69,-0.1439999999999999,-5.8,35.99
GIRIRAJ.NS,-9.29,-17.28,-8.04,14.09,-1.25,0.6409,-12.54,5.2379999999999995,21.98,35.94
PANSARI.NS,-0.24,-4.73,2.35,-1.38,-2.59,0.513,4.58,0.1120000000000001,-2.69,35.94
LYKALABS.NS,-3.26,-7.66,1.14,0.34,-4.4,0.5069,2.25,0.6599999999999999,0.67,35.93
PILITA.NS,3.22,-10.49,0.33,1.65,2.89,0.5677,0.58,1.1219999999999999,2.91,35.9
BMWVENTLTD.NS,-3.34,-7.86,-0.11,1.96,-3.23,0.4107,-0.27,1.132,4.77,35.84
BIRET.NS,1.25,2.98,2.03,-1.39,-0.78,0.194,10.46,-0.02200000000000002,-7.16,35.74
ARTNIRMAN.NS,2.97,6.24,-5.3,9.99,8.27,0.5768,-9.19,3.8739999999999997,17.32,35.73
LOVABLE.NS,0.56,-2.6,-0.42,2.49,0.98,0.4827,-0.87,1.326,5.16,35.73
APLLTD.NS,-3.71,-7.82,-5.21,8.14,1.5,0.2949,-17.67,2.8000000000000003,27.6,35.72
INM.NS,3.25,8.84,1.12,0.25,2.13,0.604,1.85,0.5980000000000001,0.41,35.64
GENESYS.NS,7.17,17.64,4.59,-5.27,2.58,0.7835,5.86,-1.3259999999999994,-6.73,35.56
CARTRADE.NS,0.46,-6.45,-1.97,4.56,2.43,0.5376,-3.66,1.9479999999999997,8.48,35.53
TATVA.NS,3.95,-8.65,-2.54,5.28,6.49,0.4827,-5.26,2.152,10.94,35.52
ACL.NS,0.8,-1.16,-2.55,5.06,3.35,0.428,-5.96,2.0159999999999996,11.82,35.51
NSIL.NS,1.32,-0.66,-0.04,1.31,1.36,0.304,-0.13,0.77,4.31,35.46
GALLANTT.NS,-2.85,-24.27,-19.31,23.53,16.46,0.5877,-32.86,6.394,40.04,35.43
PATELRMART.NS,-6.45,-10.92,-5.65,9.8,-0.8,0.5321,-10.62,3.6199999999999997,18.42,35.3
INFOMEDIA.NS,-10.57,-7.47,-8.33,12.95,-2.24,0.5146,-16.19,4.437999999999999,25.17,35.26
ARIHANTACA.NS,1.44,-1.01,-2.76,5.24,4.2,0.431,-6.4,2.04,12.16,35.25
ORTINGLOBE.NS,-1.56,2.11,4.62,-5.8,-6.18,0.5538,8.34,-1.632,-10.47,35.25
DICIND.NS,0.34,-3.94,-2.73,4.97,3.07,0.3646,-7.49,1.8899999999999997,13.63,35.23
DIGIKORE.NS,0.34,-3.94,-2.73,4.97,3.07,0.3646,-7.49,1.8899999999999997,13.63,35.23
KRN.NS,3.18,-14.38,-11.34,16.63,14.52,0.5779,-19.62,5.441999999999999,28.78,35.21
VIVIDHA.NS,-0.58,7.82,-4.21,7.88,3.63,0.5821,-7.23,3.0439999999999996,13.54,35.19
PREMIER.NS,1.22,-0.7,-2.39,4.63,3.61,0.4182,-5.71,1.822,11.07,35.12
SARVESHWAR.NS,3.52,-2.13,-2.9,5.9,6.42,0.5706,-5.08,2.38,10.34,35.12
KNAGRI.NS,-0.05,0.29,-6.85,11.74,6.8,0.6453,-10.62,4.303999999999999,18.19,35.07
MARCO.NS,-0.85,-7.9,-10.69,16.25,9.84,0.6414,-16.67,5.474,25.34,35.04
JKIL.NS,0.59,-0.49,-0.2,1.36,0.79,0.3657,-0.55,0.736,3.72,34.92
ARABIAN.NS,-1.55,-5.3,-3.05,5.15,1.5,0.3608,-8.45,1.8700000000000003,14.27,34.91
TBI.NS,7.24,4.1,-3.54,6.56,10.78,0.559,-6.33,2.5199999999999996,11.74,34.91
BIL.NS,3.44,3.84,-2.48,4.79,5.92,0.4685,-5.29,1.8820000000000001,10.22,34.81
PRATHAM.NS,-5.81,-8.03,-4.39,7.51,-1.42,0.4742,-9.26,2.749999999999999,15.84,34.8
TIJARIA.NS,-0.36,3.89,-2.39,4.84,2.03,0.648,-3.69,1.948,7.47,34.8
VESUVIUS.NS,4.3,-0.02,-1.03,2.26,5.33,0.3841,-2.68,0.9439999999999998,5.88,34.74
JHS.NS,6.78,3.31,-0.43,1.86,7.21,0.6344,-0.68,0.9440000000000001,2.93,34.73
TRIDENT.NS,0.75,-3.69,-1.93,3.53,2.68,0.385,-5.01,1.3459999999999999,9.17,34.64
TVTODAY.NS,5.66,-4.88,2.47,-2.64,3.19,0.3256,7.59,-0.596,-8.11,34.62
RHL.NS,-1.45,3.3,-0.24,1.33,-1.21,0.5067,-0.47,0.7020000000000001,2.62,34.6
LICI.NS,-1.57,2.32,-0.82,1.67,-0.75,0.285,-2.88,0.6739999999999999,5.86,34.55
BALUFORGE.NS,1.68,-11.12,-1.06,2.37,2.74,0.5983,-1.77,0.9979999999999999,3.96,34.43
TIMESCAN.NS,1.81,1.55,3.73,-5.21,-1.92,0.4051,9.21,-1.634,-12.86,34.42
SAGCEM.NS,0.72,-1.65,0.58,-0.17,0.14,0.3932,1.48,0.12999999999999998,-0.43,34.39
SPIC.NS,-3.34,0.54,-2.66,4.62,-0.68,0.4321,-6.16,1.7079999999999997,10.69,34.39
URBAN.NS,0.35,-7.52,-2.01,3.59,2.36,0.4744,-4.24,1.35,7.57,34.38
MANYAVAR.NS,-2.84,-13.88,-6.75,9.42,3.91,0.3629,-18.6,2.952,25.96,34.38
MEP.NS,-2.45,-17.26,3.2,-3.87,-5.65,0.1998,16.02,-1.0419999999999998,-19.37,34.32
REPCOHOME.NS,-3.66,-5.72,-3.31,5.01,-0.35,0.3324,-9.96,1.6819999999999997,15.07,34.32
RESPONIND.NS,-3.66,-5.72,-3.31,5.01,-0.35,0.3324,-9.96,1.6819999999999997,15.07,34.32
OMAXE.NS,0.5,-11.61,-1.24,2.37,1.74,0.5448,-2.28,0.9259999999999999,4.35,34.18
RELIANCE.NS,-1.81,-4.18,-0.35,0.89,-1.46,0.2345,-1.49,0.394,3.8,34.17
SURAJLTD.NS,0.53,-1.6,-6.6,9.97,7.13,0.5021,-13.14,3.342,19.86,34.11
DUGLOBAL.NS,4.23,-11.22,4.74,-7.44,-0.51,0.7446,6.37,-2.5680000000000005,-9.99,34.04
ANUHPHR.NS,2.64,-6.14,-4.27,6.33,6.91,0.3794,-11.25,2.09,16.68,34.0
MOTOUR.NS,0.73,-0.4,0.49,-0.5,0.24,0.2734,1.79,-0.10399999999999998,-1.83,33.88
LTM.NS,11.37,2.58,-3.96,5.78,15.33,0.3469,-11.42,1.884,16.66,33.79
VAISHALI.NS,2.24,-4.12,-5.26,8.34,7.5,0.6366,-8.26,2.8999999999999995,13.1,33.71
SERVICE.NS,3.26,-1.16,-4.22,6.94,7.48,0.6867,-6.15,2.476,10.11,33.67
AVG.NS,-1.91,-10.43,-5.98,9.16,4.07,0.666,-8.98,3.103999999999999,13.75,33.64
TOUCHWOOD.NS,-0.41,-8.44,-1.68,2.38,1.27,0.3635,-4.62,0.7559999999999999,6.55,33.62
KCPSUGIND.NS,-0.95,-8.95,-7.35,9.65,6.4,0.3721,-19.75,2.85,25.93,33.6
ALEMBICLTD.NS,1.71,-4.65,-1.25,1.8,2.96,0.3291,-3.8,0.5800000000000001,5.47,33.59
GALAXYSURF.NS,-1.8,-4.54,2.43,-3.53,-4.23,0.3126,7.77,-1.146,-11.29,33.55
GANDHAR.NS,-1.8,-4.54,2.43,-3.53,-4.23,0.3126,7.77,-1.146,-11.29,33.55
ARIS.NS,-4.67,-21.3,-7.04,10.49,2.37,0.6063,-11.61,3.4779999999999993,17.3,33.53
DOLATALGO.NS,0.86,-2.23,-4.68,6.64,5.54,0.4131,-11.33,2.1119999999999997,16.07,33.5
DBCORP.NS,2.9,-8.6,0.49,-0.71,2.41,0.3207,1.53,-0.22999999999999998,-2.21,33.47
JIOFIN.NS,0.05,-0.27,0.51,-0.78,-0.46,0.3207,1.59,-0.26399999999999996,-2.43,33.36
UNITDSPR.NS,1.12,1.64,1.0,-1.47,0.12,0.2695,3.71,-0.482,-5.45,33.3
RCOM.NS,1.83,-2.3,-10.56,12.9,12.39,0.4255,-24.82,3.516,30.32,33.27
ABFRL.NS,-5.76,-3.2,0.34,-0.63,-6.1,0.42,0.81,-0.242,-1.5,33.26
VLSFINANCE.NS,0.54,-2.34,0.64,-1.08,-0.1,0.3607,1.77,-0.392,-2.99,33.21
MANAKSIA.NS,-5.26,-3.92,-2.57,3.61,-2.69,0.4927,-5.22,1.138,7.33,33.2
EICHERMOT.NS,-1.63,0.35,2.8,-4.61,-4.43,0.3229,8.67,-1.6460000000000001,-14.28,33.19
ABLBL.NS,-1.04,-6.73,-2.98,4.0,1.94,0.3965,-7.52,1.208,10.09,33.15
NILKAMAL.NS,1.32,0.1,0.36,-0.68,0.96,0.3181,1.13,-0.264,-2.14,33.13
CELEBRITY.NS,2.69,-5.1,-1.26,1.7,3.95,0.5939,-2.12,0.516,2.86,33.1
CAPILLARY.NS,1.05,-6.8,-5.6,7.53,6.65,0.4241,-13.2,2.278,17.76,33.05
MKPL.NS,0.33,-4.17,-3.47,4.91,3.8,0.554,-6.26,1.558,8.86,33.0
JUBLCPL.NS,-1.0,-2.21,-2.32,3.0,1.32,0.5291,-4.38,0.8719999999999999,5.67,32.99
UNOMINDA.NS,-1.52,-6.94,1.68,-2.89,-3.2,0.3539,4.75,-1.0619999999999998,-8.17,32.98
JYOTISTRUC.NS,0.66,-5.55,-3.41,4.87,4.07,0.6619,-5.15,1.558,7.36,32.92
NILAINFRA.NS,0.44,-8.23,-4.65,6.28,5.09,0.4594,-10.12,1.9079999999999995,13.67,32.88
AARTISURF.NS,-1.76,-6.3,-0.85,0.57,-0.91,0.5235,-1.62,0.0019999999999999463,1.09,32.72
ROTO.NS,-0.8,-2.0,-3.79,5.14,2.99,0.4905,-7.73,1.5679999999999996,10.48,32.72
SAPPHIRE.NS,-3.83,-1.94,4.58,-8.79,-8.41,0.5358,8.55,-3.4419999999999993,-16.41,32.68
GRAPHISAD.NS,-7.53,-10.54,-10.59,13.55,3.06,0.577,-18.35,3.894000000000001,23.48,32.68
TRU.NS,0.93,-6.29,1.78,-3.6,-0.85,0.5149,3.46,-1.448,-6.99,32.6
ANKITMETAL.NS,2.31,2.04,-1.9,2.03,4.21,0.3876,-4.9,0.45799999999999974,5.24,32.58
ALANKIT.NS,-4.03,-6.43,-6.43,8.26,2.4,0.4325,-14.87,2.3839999999999995,19.1,32.53
REDINGTON.NS,8.37,10.09,4.89,-9.26,3.48,0.4503,10.86,-3.6,-20.56,32.53
EMMBI.NS,1.74,3.01,-0.95,0.58,2.69,0.3908,-2.43,-0.03200000000000003,1.48,32.52
GODIGIT.NS,3.27,0.25,0.47,-1.23,2.8,0.201,2.34,-0.55,-6.12,32.42
DAMCAPITAL.NS,-1.33,-10.75,-3.91,5.08,2.58,0.4866,-8.04,1.484,10.44,32.41
PAR.NS,-0.5,-3.19,-0.97,0.52,0.47,0.4496,-2.16,-0.07600000000000001,1.16,32.39
ICRA.NS,-1.88,-0.95,-1.15,0.9,-0.73,0.2216,-5.19,0.08000000000000007,4.06,32.37
FIRSTCRY.NS,-1.76,-1.21,-7.94,10.26,6.18,0.5202,-15.26,2.9799999999999995,19.72,32.34
ESTER.NS,-1.15,-6.51,3.05,-6.26,-4.2,0.4848,6.29,-2.5359999999999996,-12.91,32.31
BRNL.NS,-1.39,-5.26,-6.3,7.83,4.91,0.4631,-13.6,2.1779999999999995,16.91,32.27
MAKS.NS,1.44,3.39,1.53,-3.07,-0.09,0.2217,6.9,-1.2299999999999998,-13.85,32.19
VIDHIING.NS,0.25,5.43,-2.48,2.66,2.73,0.3915,-6.33,0.6040000000000001,6.79,32.18
DCMSRIND.NS,-5.39,-15.75,-5.81,8.39,0.42,1.0994,-5.28,2.71,7.63,32.14
ALICON.NS,3.2,-9.67,2.16,-4.68,1.04,0.4072,5.3,-1.9439999999999997,-11.49,32.1
VINNY.NS,1.09,-5.81,-6.87,8.89,7.96,0.5664,-12.13,2.5860000000000003,15.7,31.99
SANDESH.NS,-4.87,-12.6,-2.76,2.9,-2.11,0.3137,-8.8,0.6360000000000001,9.24,31.97
TUNWAL.NS,-11.84,-11.57,-9.4,11.3,-2.44,0.5002,-18.79,3.02,22.59,31.96
MAHEPC.NS,-0.39,-2.58,-4.23,4.9,3.84,0.4427,-9.56,1.2479999999999998,11.07,31.86
PRICOLLTD.NS,1.31,-7.0,-0.76,-0.12,2.07,0.4242,-1.79,-0.37600000000000006,-0.28,31.84
FOODSIN.NS,5.28,-6.49,-3.95,4.62,9.23,0.5643,-7.0,1.1919999999999997,8.19,31.75
PRAENG.NS,3.75,-6.65,-6.29,7.78,10.04,0.5831,-10.79,2.152,13.34,31.74
BAGFILMS.NS,1.35,-0.15,-5.11,6.19,6.46,0.518,-9.86,1.67,11.95,31.73
SINCLAIR.NS,2.36,-4.38,-3.24,3.23,5.6,0.2792,-11.6,0.6419999999999997,11.57,31.72
GRINFRA.NS,-5.46,-10.96,0.25,-1.49,-5.71,0.275,0.91,-0.794,-5.42,31.71
BIGBLOC.NS,-8.16,-15.74,-0.54,-0.57,-7.62,0.6221,-0.87,-0.558,-0.92,31.69
ATL.NS,-1.99,-7.3,-3.75,4.12,1.76,0.4864,-7.71,0.972,8.47,31.67
ISHANCH.NS,-3.35,-4.29,-6.68,8.01,3.33,0.4793,-13.94,2.134,16.71,31.63
VOLTAMP.NS,1.57,-1.81,-6.53,7.68,8.1,0.4421,-14.77,1.9959999999999996,17.37,31.62
EXCELINDUS.NS,-5.15,-7.01,-2.61,2.46,-2.54,0.3672,-7.11,0.43199999999999994,6.7,31.61
AJOONI.NS,-0.69,-3.86,-0.31,-0.89,-0.38,0.4636,-0.67,-0.658,-1.92,31.59
SJVN.NS,-0.79,-5.62,-5.02,5.71,4.23,0.4205,-11.94,1.4179999999999997,13.58,31.58
IGL.NS,2.5,1.44,-1.52,0.87,4.02,0.3012,-5.05,-0.08600000000000008,2.89,31.58
TARC.NS,1.28,-0.24,1.03,-3.39,0.25,0.45,2.29,-1.6219999999999999,-7.53,31.56
GSMFOILS.NS,2.35,1.96,-6.36,7.5,8.71,0.4764,-13.35,1.9559999999999995,15.74,31.52
AATMAJ.NS,-0.35,-10.19,-2.04,1.25,1.69,0.7722,-2.64,-0.06600000000000006,1.62,31.5
NIRAJISPAT.NS,9.59,-6.53,7.9,-17.25,1.69,0.7391,10.69,-7.1899999999999995,-23.34,31.5
TARACHAND.NS,10.2,2.93,-4.81,5.47,15.01,0.501,-9.6,1.3579999999999997,10.92,31.41
EIMCOELECO.NS,-1.88,1.43,-3.98,4.28,2.1,0.445,-8.94,0.976,9.62,31.41
TOKYOPLAST.NS,1.88,3.12,-15.0,16.49,16.88,0.6018,-24.93,3.8939999999999984,27.4,31.37
HILTON.NS,-7.32,-11.58,-19.8,21.08,12.48,0.7947,-24.92,4.727999999999997,26.53,31.31
BABAFP.NS,-1.49,-3.31,-8.16,10.13,6.67,0.7174,-11.37,2.814,14.12,31.24
ANMOL.NS,3.24,-3.45,-3.75,3.79,6.99,0.4854,-7.73,0.774,7.81,31.22
NCC.NS,0.78,-9.56,-4.4,4.42,5.18,0.3356,-13.11,0.8919999999999995,13.17,31.08
INDIGO.NS,1.19,5.0,-0.47,-1.13,1.66,0.4004,-1.17,-0.8659999999999999,-2.82,31.02
