Symbol,Close,AVG_20D_VOLUME,ADV_RUPEES,LIQUIDITY_SCORE,LIQUIDITY_RANK,LIQUIDITY_BUCKET
ESCORTS,2740.6,161188,441751711.51,75.46666666666667,369.0,MEDIUM
POONAWALLA,380.2,1153151,438428081.31,75.4,370.0,MEDIUM
JSL,661.9,662197,438308508.32,75.33333333333333,371.0,MEDIUM
TFCILTD,74.2,5849143,434006422.43,75.26666666666667,372.0,MEDIUM
BAJAJCON,562.8,769040,432815984.01,75.2,373.0,MEDIUM
AETHER,1124.6,382474,430130082.37,75.13333333333333,374.0,MEDIUM
BAJAJHLDNG,10035.0,42818,429682142.25,75.06666666666668,375.0,MEDIUM
TEGA,1738.9,246470,428585819.57,75.0,376.0,MEDIUM
LTTS,3328.0,125566,417883481.6,74.93333333333332,377.0,MEDIUM
CESC,168.2,2472344,415848211.21,74.86666666666667,378.0,MEDIUM
ITCHOTELS,150.48,2745006,413068415.91,74.8,379.0,MEDIUM
TIMETECHNO,168.69,2429099,409764648.76,74.73333333333333,380.0,MEDIUM
BEML,1770.6,231186,409338722.73,74.66666666666667,381.0,MEDIUM
GNFC,493.6,829117,409252230.3,74.6,382.0,MEDIUM
ONESOURCE,1699.6,240179,408208477.48,74.53333333333333,383.0,MEDIUM
PARADEEP,123.81,3285762,406810216.15,74.46666666666667,384.0,MEDIUM
LALPATHLAB,1568.7,258398,405348851.55,74.4,385.0,MEDIUM
ECLERX,1359.8,297262,404217562.01,74.33333333333333,386.0,MEDIUM
RHIM,368.85,1095108,403930444.94,74.26666666666667,387.0,MEDIUM
DALBHARAT,1637.9,246542,403811557.29,74.2,388.0,MEDIUM
BLACKBUCK,530.45,760937,403639147.03,74.13333333333333,389.0,MEDIUM
V2RETAIL,224.94,1790483,402751250.39,74.06666666666666,390.0,MEDIUM
BALKRISIND,2083.2,192289,400576956.21,74.0,391.0,MEDIUM
SUNDARMFIN,4203.2,95034,399444825.76,73.93333333333332,392.0,MEDIUM
ANTHEM,766.05,518548,397233344.35,73.86666666666667,393.0,MEDIUM
AJANTPHARM,3074.9,129161,397156685.05,73.8,394.0,MEDIUM
CUB,253.15,1561946,395406531.76,73.73333333333333,395.0,MEDIUM
PPLPHARMA,164.07,2382023,390818498.24,73.66666666666667,396.0,MEDIUM
INTELLECT,746.45,515320,384660284.39,73.6,397.0,MEDIUM
SBCL,714.5,538359,384657719.85,73.53333333333333,398.0,MEDIUM
RELAXO,344.6,1099275,378810120.02,73.46666666666667,399.0,MEDIUM
TENNIND,578.35,654860,378738207.18,73.4,400.0,MEDIUM
JMFINANCIL,117.95,3202875,377779078.78,73.33333333333333,401.0,MEDIUM
BALRAMCHIN,536.55,703545,377487061.16,73.26666666666667,402.0,MEDIUM
IFBIND,1251.6,300319,375879753.71,73.2,403.0,MEDIUM
NETWORK18,30.4,12337215,375051317.61,73.13333333333333,404.0,MEDIUM
USHAMART,480.65,778927,374391474.09,73.06666666666666,405.0,MEDIUM
PRAJIND,343.75,1088913,374313946.88,73.0,406.0,MEDIUM
PANAMAPET,381.55,975769,372304688.19,72.93333333333332,407.0,MEDIUM
SWSOLAR,199.53,1862881,371700673.59,72.86666666666667,408.0,MEDIUM
KPRMILL,1045.55,349126,365029229.12,72.8,409.0,MEDIUM
ANURAS,1272.3,280275,356593323.65,72.73333333333333,410.0,MEDIUM
JSFB,466.8,759746,354649330.17,72.66666666666667,411.0,MEDIUM
STAR,978.2,362141,354246672.99,72.6,412.0,MEDIUM
SONATSOFTW,261.0,1352639,353038883.4,72.53333333333333,413.0,MEDIUM
TRANSRAILL,478.25,736734,352343250.71,72.46666666666667,414.0,MEDIUM
FINPIPE,171.0,2048275,350254999.35,72.39999999999999,415.0,MEDIUM
TRUALT,510.25,686112,350088571.46,72.33333333333334,416.0,MEDIUM
CARBORUNIV,1016.4,344108,349751379.6,72.26666666666667,417.0,MEDIUM
BLUESTONE,521.95,661527,345283816.95,72.2,418.0,MEDIUM
ENDURANCE,2502.5,137867,345011291.62,72.13333333333334,419.0,MEDIUM
SHAKTIPUMP,516.15,668239,344911731.01,72.06666666666666,420.0,MEDIUM
YATHARTH,830.05,413419,343158186.89,72.0,421.0,MEDIUM
SHANTIGOLD,223.19,1535867,342790204.12,71.93333333333334,422.0,MEDIUM
ABSLAMC,1110.3,308227,342224564.18,71.86666666666667,423.0,MEDIUM
ELECON,522.95,646466,338069219.56,71.8,424.0,MEDIUM
CHOICEIN,640.8,521349,334080561.0,71.73333333333333,425.0,MEDIUM
FLUOROCHEM,3641.0,89139,324556555.4,71.66666666666667,426.0,MEDIUM
VINDHYATEL,2061.1,156522,322608333.93,71.6,427.0,MEDIUM
NIITLTD,93.52,3443175,322005705.09,71.53333333333333,428.0,MEDIUM
EDELWEISS,107.18,2991512,320630214.2,71.46666666666667,429.0,MEDIUM
VIJAYA,1269.7,251558,319402672.44,71.39999999999999,430.0,MEDIUM
NAVA,570.35,558261,318404204.76,71.33333333333334,431.0,MEDIUM
PRINCEPIPE,272.25,1167952,317974932.0,71.26666666666667,432.0,MEDIUM
GODIGIT,293.65,1073520,315239023.99,71.2,433.0,MEDIUM
BAJEL,201.27,1560649,314111911.41,71.13333333333334,434.0,MEDIUM
STUDDS,525.4,592863,311490418.56,71.06666666666666,435.0,MEDIUM
ZENSARTECH,457.25,680062,310958235.19,71.0,436.0,MEDIUM
POLYMED,1417.5,218892,310279480.88,70.93333333333334,437.0,MEDIUM
IKS,1678.5,183770,308457525.38,70.86666666666666,438.0,MEDIUM
RPEL,1150.6,267434,307708978.57,70.8,439.0,MEDIUM
JAMNAAUTO,119.25,2551814,304303765.84,70.73333333333333,440.0,MEDIUM
JKCEMENT,4815.0,62985,303271571.25,70.66666666666667,441.0,MEDIUM
BAJAJHFL,82.74,3636099,300850840.04,70.6,442.0,MEDIUM
RCF,125.66,2394093,300841684.88,70.53333333333333,443.0,MEDIUM
MMTC,64.69,4646868,300605879.62,70.46666666666667,444.0,MEDIUM
IGIL,360.2,825947,297506209.53,70.39999999999999,445.0,MEDIUM
