Symbol,ENTRY_SCORE,RSI,VOLUME_RATIO,EMA20,EMA50,DISTANCE_TO_HIGH,LAST_UPDATED,ENTRY_RANK
ASHOKAMET.NS,2,37.19,0.19,15.68,15.6,-1886.79,2026-06-09 06:48:50.841178,9.0
INDUSTOWER.NS,2,41.66,1.42,427.18,425.66,-1221.35,2026-06-09 12:42:30.892384,9.0
ABCAPITAL.NS,2,46.41,0.31,352.92,347.83,-564.58,2026-06-09 06:48:50.841178,9.0
HINDPETRO.NS,2,49.51,0.93,384.66,384.34,-2345.46,2026-06-09 11:41:21.683881,9.0
ICICIGI.NS,2,49.94,1.74,1782.07,1798.13,-1324.64,2026-06-09 11:41:21.683881,9.0
ESAFSFB.NS,2,50.71,0.11,27.88,27.07,-2206.26,2026-06-09 06:48:50.841178,9.0
GPTINFRA.NS,2,34.93,0.22,115.59,114.13,-1668.22,2026-06-09 11:41:21.683881,9.0
ASIANHOTNR.NS,2,51.75,0.53,302.46,300.49,-1890.04,2026-06-09 06:48:50.841178,9.0
AYMSYNTEX.NS,2,47.94,0.14,221.04,214.52,-1945.19,2026-06-09 06:48:50.841178,9.0
APEX.NS,2,25.71,0.29,432.04,429.71,-2223.22,2026-06-09 06:48:50.841178,9.0
ATULAUTO.NS,2,25.91,0.21,475.89,472.23,-1487.7,2026-06-09 06:48:50.841178,9.0
GREENPOWER.NS,2,55.36,0.63,11.29,11.09,-2669.27,2026-06-09 11:41:21.683881,9.0
BSE.NS,2,39.41,0.5,4003.5,3741.41,-940.66,2026-06-09 06:48:50.841178,9.0
ARFIN.NS,2,37.51,0.33,90.93,89.17,-1279.94,2026-06-09 06:48:50.841178,9.0
CAPITALSFB.NS,2,38.05,0.69,273.45,269.1,-1567.9,2026-06-09 06:49:12.228709,9.0
JAGSNPHARM.NS,2,52.21,0.07,203.88,200.5,-3063.76,2026-06-09 06:48:50.841178,9.0
DRREDDY.NS,2,29.71,0.37,1291.04,1287.36,-635.61,2026-06-09 11:41:21.683881,9.0
IGARASHI.NS,2,29.89,0.46,378.57,374.07,-4004.48,2026-06-09 11:41:21.683881,9.0
BHARATSE.NS,2,49.6,0.26,185.34,182.61,-2183.84,2026-06-09 06:48:50.841178,9.0
ICEMAKE.NS,2,50.61,0.27,785.32,784.78,-1477.51,2026-06-09 11:41:21.683881,9.0
GGBL.NS,2,41.52,0.32,331.26,320.78,-4195.99,2026-06-09 11:41:21.683881,9.0
EKC.NS,2,34.3,1.57,115.17,115.3,-2976.4,2026-06-09 11:41:21.683881,9.0
HARDWYN.NS,2,31.43,0.77,24.9,23.65,-938.07,2026-06-09 11:41:21.683881,9.0
BLKASHYAP.NS,2,33.47,0.14,54.55,53.81,-3242.63,2026-06-09 06:49:12.228709,9.0
GICHSGFIN.NS,2,54.15,1.3,149.94,150.8,-2481.62,2026-06-09 12:42:30.892384,9.0
HAL.NS,2,43.24,0.51,4325.22,4301.11,-1561.77,2026-06-09 11:41:21.683881,9.0
ICICIBANK.NS,2,59.82,1.37,1259.53,1276.74,-1368.82,2026-06-09 11:41:21.683881,9.0
AXISBANK.NS,2,59.38,0.43,1274.42,1281.09,-858.16,2026-06-09 06:48:50.841178,9.0
INSPIRISYS.NS,2,39.64,0.15,115.84,104.08,-1235.9,2026-06-09 12:42:30.892384,9.0
INDBANK.NS,2,44.04,1.22,33.39,33.61,-2733.41,2026-06-09 12:42:30.892384,9.0
ADANIPOWER.NS,2,55.4,0.33,228.8,211.44,-858.14,2026-06-09 06:48:50.841178,9.0
ASTRAL.NS,1,63.36,0.11,1540.2,1552.24,-1273.55,2026-06-09 06:48:50.841178,10.0
GSTL.NS,1,71.81,0.08,21.21,23.87,-4545.45,2026-06-09 11:41:21.683881,10.0
DYCL.NS,1,61.78,0.39,324.56,325.17,-3681.59,2026-06-09 11:41:21.683881,10.0
COMPUSOFT.NS,1,64.81,0.21,13.63,13.74,-4015.45,2026-06-09 06:49:12.228709,10.0
DODLA.NS,1,63.06,0.76,1085.41,1086.65,-2653.49,2026-06-09 06:48:50.841178,10.0
JAMNAAUTO.NS,1,61.87,0.42,120.93,122.0,-1945.36,2026-06-09 11:41:21.683881,10.0
DCMSHRIRAM.NS,0,29.68,0.65,1073.19,1111.1,-2831.14,2026-06-09 06:48:50.841178,11.0
BRIGADE.NS,0,27.17,0.6,671.63,701.46,-4843.48,2026-06-09 06:48:50.841178,11.0
BIKAJI.NS,0,37.41,0.09,654.77,655.3,-1863.73,2026-06-09 06:48:50.841178,11.0
CHALET.NS,0,21.74,0.11,776.74,780.32,-2938.36,2026-06-09 06:48:50.841178,11.0
CPCAP.NS,0,44.11,0.13,93.77,93.85,-4899.68,2026-06-09 06:48:50.841178,11.0
CCHHL.NS,0,37.86,0.26,13.14,13.31,-3474.96,2026-06-09 06:48:50.841178,11.0
CIEINDIA.NS,0,38.06,0.09,453.53,456.85,-984.34,2026-06-09 06:48:50.841178,11.0
EMAMILTD.NS,0,3.11,0.31,404.34,422.75,-3732.0,2026-06-09 06:49:12.228709,11.0
BYKE.NS,0,49.0,0.11,35.64,37.13,-6180.96,2026-06-09 06:48:50.841178,11.0
GILLANDERS.NS,0,53.71,0.28,91.53,92.0,-3874.06,2026-06-09 11:41:21.683881,11.0
CMNL.NS,0,32.54,0.58,116.89,117.17,-3970.88,2026-06-09 06:48:50.841178,11.0
DEVIT.NS,0,46.41,0.76,28.85,29.24,-4132.25,2026-06-09 06:48:50.841178,11.0
AMBEY.NS,0,35.32,1.11,25.9,26.91,-5032.68,2026-06-09 06:48:50.841178,11.0
DRCSYSTEMS.NS,0,19.1,1.12,14.9,15.13,-3870.27,2026-06-09 11:41:21.683881,11.0
CEATLTD.NS,0,46.14,0.26,3233.43,3350.4,-2737.58,2026-06-09 06:49:12.228709,11.0
GODIGIT.NS,0,36.34,0.29,306.68,312.67,-1917.55,2026-06-09 11:41:21.683881,11.0
BRNL.NS,0,24.8,0.9,19.83,20.1,-2650.27,2026-06-09 06:48:50.841178,11.0
BAIDFIN.NS,0,53.51,0.35,10.47,10.72,-2298.99,2026-06-09 11:41:21.683881,11.0
ARCHIDPLY.NS,0,45.67,0.06,79.43,80.09,-3094.65,2026-06-09 06:48:50.841178,11.0
CENTEXT.NS,0,44.41,0.36,19.85,20.21,-4294.55,2026-06-09 06:48:50.841178,11.0
ALUWIND.NS,0,54.12,0.48,50.92,53.48,-4562.26,2026-06-09 06:49:12.228709,11.0
BAWEJA.NS,0,42.02,0.42,30.83,31.28,-5860.88,2026-06-09 06:48:50.841178,11.0
EIHOTEL.NS,0,14.77,0.43,303.52,312.79,-3130.6,2026-06-09 06:48:50.841178,11.0
APLLTD.NS,0,41.45,0.17,744.7,746.94,-2843.06,2026-06-09 06:48:50.841178,11.0
AEGISVOPAK.NS,0,34.61,0.18,195.8,197.99,-3621.37,2026-06-09 06:48:50.841178,11.0
AADHARHFC.NS,0,33.61,0.09,472.39,476.01,-1410.58,2026-06-09 06:48:50.841178,11.0
HATSUN.NS,0,45.55,1.07,918.66,926.52,-1936.77,2026-06-09 11:41:21.683881,11.0
AMJLAND.NS,0,28.83,0.05,37.59,39.03,-4496.93,2026-06-09 06:48:50.841178,11.0
DTIL.NS,0,40.38,0.17,134.51,136.5,-3722.89,2026-06-09 06:48:50.841178,11.0
AARTECH.NS,0,46.83,0.23,42.72,43.98,-4408.28,2026-06-09 06:48:50.841178,11.0
ALPHAGEO.NS,0,34.02,0.36,214.55,215.84,-2853.42,2026-06-09 06:49:12.228709,11.0
CORALFINAC.NS,0,38.61,0.18,32.3,32.85,-3727.67,2026-06-09 06:48:50.841178,11.0
BASF.NS,0,27.5,0.45,3483.14,3559.8,-3566.74,2026-06-09 06:48:50.841178,11.0
INDIACEM.NS,0,30.53,0.64,389.53,394.74,-2100.09,2026-06-09 11:41:21.683881,11.0
DELAPLEX.NS,0,24.77,0.59,110.57,112.53,-4795.56,2026-06-09 06:48:50.841178,11.0
GICL.NS,0,8.45,0.96,34.57,38.45,-8699.06,2026-06-09 11:41:21.683881,11.0
AARON.NS,0,34.17,0.39,121.91,130.81,-5207.87,2026-06-09 06:48:50.841178,11.0
JAYSREETEA.NS,0,47.42,0.19,85.55,86.07,-2953.43,2026-06-09 06:48:50.841178,11.0
GLOBECIVIL.NS,0,35.08,0.81,42.31,44.45,-5751.64,2026-06-09 11:41:21.683881,11.0
GEEKAYWIRE.NS,0,38.62,1.04,24.03,24.76,-4069.99,2026-06-09 11:41:21.683881,11.0
BCONCEPTS.NS,0,22.92,0.26,204.79,223.66,-5264.47,2026-06-09 06:48:50.841178,11.0
BALAJEE.NS,0,31.55,0.14,29.94,30.53,-5020.61,2026-06-09 06:48:50.841178,11.0
INDIAMART.NS,0,54.31,1.05,2012.89,2049.68,-2665.96,2026-06-09 11:41:21.683881,11.0
GSLSU.NS,0,47.02,0.03,54.72,58.77,-6121.36,2026-06-09 11:41:21.683881,11.0
BEACON.NS,0,25.91,0.5,90.94,91.02,-2079.03,2026-06-09 06:48:50.841178,11.0
HPAL.NS,0,51.81,0.83,36.4,36.69,-3342.31,2026-06-09 11:41:21.683881,11.0
GENUSPAPER.NS,0,37.7,0.76,12.57,12.64,-3986.32,2026-06-09 11:41:21.683881,11.0
BELLACASA.NS,0,45.37,0.42,242.8,256.08,-5130.59,2026-06-09 06:48:50.841178,11.0
CANARYS.NS,0,53.21,1.27,20.22,20.69,-4583.33,2026-06-09 06:48:50.841178,11.0
AARTISURF.NS,0,35.34,0.53,382.4,389.6,-3808.31,2026-06-09 06:48:50.841178,11.0
IEX.NS,0,33.35,1.26,124.41,124.89,-4122.88,2026-06-09 11:41:21.683881,11.0
BBTC.NS,0,42.23,0.45,1510.09,1527.96,-2863.9,2026-06-09 06:48:50.841178,11.0
AVG.NS,0,30.18,0.56,155.41,157.63,-5247.83,2026-06-09 06:48:50.841178,11.0
CENTRALBK.NS,0,25.56,0.46,31.71,33.28,-2203.77,2026-06-09 06:48:50.841178,11.0
ABLBL.NS,0,40.52,0.09,101.14,102.71,-4042.5,2026-06-09 06:48:50.841178,11.0
HOMEFIRST.NS,0,51.3,1.27,1081.89,1088.15,-2662.96,2026-06-09 11:41:21.683881,11.0
BLUEDART.NS,0,29.81,0.28,4848.32,5052.77,-3217.52,2026-06-09 06:48:50.841178,11.0
CANFINHOME.NS,0,42.38,0.71,834.2,847.51,-1323.93,2026-06-09 06:48:50.841178,11.0
GODREJAGRO.NS,0,46.75,0.33,577.78,581.86,-3289.66,2026-06-09 11:41:21.683881,11.0
BLS.NS,0,44.16,0.24,266.53,270.4,-3357.9,2026-06-09 06:48:50.841178,11.0
AVANTIFEED.NS,0,22.27,0.58,1212.51,1255.33,-3100.31,2026-06-09 06:48:50.841178,11.0
DEVYANI.NS,0,29.87,0.23,114.15,114.98,-4165.7,2026-06-09 06:48:50.841178,11.0
DIAMINESQ.NS,0,41.93,0.34,251.58,253.38,-4439.45,2026-06-09 06:48:50.841178,11.0
IRCON.NS,0,38.9,0.79,139.39,142.13,-3663.25,2026-06-09 11:41:21.683881,11.0
DOMS.NS,0,10.83,0.42,2187.05,2250.9,-2224.43,2026-06-09 11:41:21.683881,11.0
GALLANTT.NS,0,37.18,0.47,685.42,699.98,-3221.34,2026-06-09 11:41:21.683881,11.0
INOXWIND.NS,0,32.64,0.61,90.75,93.65,-5385.69,2026-06-09 11:41:21.683881,11.0
CHOICEIN.NS,0,44.14,0.46,669.84,679.57,-2323.3,2026-06-09 06:49:12.228709,11.0
CINELINE.NS,0,40.0,0.29,80.61,82.64,-1835.47,2026-06-09 06:48:50.841178,11.0
A2ZINFRA.NS,0,50.57,0.21,14.9,15.46,-3692.51,2026-06-09 06:48:50.841178,11.0
BPL.NS,0,35.25,0.46,53.68,53.89,-4656.32,2026-06-09 06:49:12.228709,11.0
DCG.NS,0,33.46,0.24,62.82,63.26,-2839.04,2026-06-09 11:41:21.683881,11.0
ABREL.NS,0,37.6,0.23,1272.53,1310.6,-5091.72,2026-06-09 06:48:50.841178,11.0
GMMPFAUDLR.NS,0,25.17,0.3,808.42,853.06,-4494.79,2026-06-09 12:42:30.892384,11.0
EIHAHOTELS.NS,0,26.33,1.31,309.15,315.32,-2932.22,2026-06-09 12:42:30.892384,11.0
DOLPHIN.NS,0,20.29,0.16,402.88,407.35,-1949.21,2026-06-09 12:42:30.892384,11.0
GMBREW.NS,0,44.99,0.91,911.56,938.59,-2856.78,2026-06-09 12:42:30.892384,11.0
ANDHRAPAP.NS,0,30.31,0.14,62.93,64.04,-2959.14,2026-06-09 06:48:50.841178,11.0
HMAAGRO.NS,0,42.15,0.33,23.66,24.11,-3576.64,2026-06-09 11:41:21.683881,11.0
BASILIC.NS,0,44.56,0.81,219.99,226.57,-5913.65,2026-06-09 06:48:50.841178,11.0
DOLATALGO.NS,0,25.97,0.27,74.83,75.9,-3296.59,2026-06-09 06:48:50.841178,11.0
ESCORTS.NS,0,36.52,0.6,2881.53,3025.2,-2923.02,2026-06-09 11:41:21.683881,11.0
DIGITIDE.NS,0,49.96,0.16,88.07,91.23,-6816.3,2026-06-09 06:49:12.228709,11.0
AWHCL.NS,0,35.93,0.2,464.0,475.18,-3505.05,2026-06-09 06:48:50.841178,11.0
ITC.NS,0,26.03,0.65,287.95,294.55,-3122.81,2026-06-09 11:41:21.683881,11.0
AGROPHOS.NS,0,50.54,0.18,31.28,31.75,-3301.11,2026-06-09 06:48:50.841178,11.0
COROMANDEL.NS,0,42.89,0.29,1825.11,1914.79,-3245.38,2026-06-09 06:48:50.841178,11.0
HDBFS.NS,0,26.36,0.65,655.43,662.27,-2720.01,2026-06-09 11:41:21.683881,11.0
GODREJPROP.NS,0,44.06,0.58,1727.66,1738.91,-3173.51,2026-06-09 11:41:21.683881,11.0
HINDCOPPER.NS,0,32.11,0.45,542.63,543.35,-3152.65,2026-06-09 11:41:21.683881,11.0
DEN.NS,0,53.48,0.49,27.06,27.27,-3447.36,2026-06-09 06:48:50.841178,11.0
AKG.NS,0,39.44,0.32,11.18,11.36,-2634.77,2026-06-09 06:48:50.841178,11.0
ETERNAL.NS,0,52.26,1.21,249.24,249.59,-3067.59,2026-06-09 12:42:30.892384,11.0
GODREJCP.NS,0,46.37,0.57,1019.35,1045.67,-2027.83,2026-06-09 11:41:21.683881,11.0
AMBUJACEM.NS,0,41.49,0.25,433.82,444.36,-3296.27,2026-06-09 06:49:12.228709,11.0
HEROMOTOCO.NS,0,41.8,0.89,4942.15,5078.27,-2205.28,2026-06-09 11:41:21.683881,11.0
ASHOKLEY.NS,0,40.4,0.38,150.94,158.78,-3125.54,2026-06-09 06:48:50.841178,11.0
DABUR.NS,0,30.09,0.41,437.54,448.21,-2248.97,2026-06-09 11:41:21.683881,11.0
BHARTIHEXA.NS,0,26.23,0.26,1509.69,1532.21,-2509.6,2026-06-09 06:48:50.841178,11.0
DMART.NS,0,43.95,0.79,4165.8,4198.86,-1526.72,2026-06-09 11:41:21.683881,11.0
IRFC.NS,0,42.85,0.44,97.88,100.08,-3383.28,2026-06-09 06:49:12.228709,11.0
BPCL.NS,0,44.81,0.24,295.75,303.0,-2577.9,2026-06-09 06:48:50.841178,11.0
BRITANNIA.NS,0,17.04,0.18,5255.62,5448.68,-1937.94,2026-06-09 06:49:12.228709,11.0
HDFCLIFE.NS,0,21.25,1.11,590.32,608.91,-3115.56,2026-06-09 11:41:21.683881,11.0
BAJAJHLDNG.NS,0,40.15,0.88,10273.4,10290.44,-2978.59,2026-06-09 06:48:50.841178,11.0
INFY.NS,0,47.15,0.68,1188.98,1221.17,-3015.15,2026-06-09 11:41:21.683881,11.0
AROGRANITE.NS,0,52.1,0.06,25.57,25.83,-3930.95,2026-06-09 06:48:50.841178,11.0
BEL.NS,0,47.26,0.41,416.6,424.24,-1229.59,2026-06-09 06:48:50.841178,11.0
BAJAJFINSV.NS,0,33.44,0.34,1745.8,1778.36,-2226.87,2026-06-09 06:48:50.841178,11.0
AUBANK.NS,0,48.97,0.3,981.59,981.68,-891.47,2026-06-09 06:49:12.228709,11.0
FIBERWEB.NS,0,33.88,0.21,30.28,33.28,-4809.05,2026-06-09 11:41:21.683881,11.0
DIGIDRIVE.NS,0,23.9,0.31,19.75,20.85,-4590.31,2026-06-09 11:41:21.683881,11.0
BANARBEADS.NS,0,25.69,0.71,108.19,110.69,-3318.34,2026-06-09 06:48:50.841178,11.0
ANMOL.NS,0,45.38,0.46,11.44,11.56,-4082.18,2026-06-09 06:48:50.841178,11.0
CROWN.NS,0,36.1,0.22,117.03,122.23,-4640.78,2026-06-09 06:48:50.841178,11.0
AAATECH.NS,0,42.21,0.29,93.75,95.54,-2665.82,2026-06-09 06:48:50.841178,11.0
CDSL.NS,0,43.03,0.27,1222.24,1244.98,-3280.47,2026-06-09 06:48:50.841178,11.0
ACC.NS,0,42.24,0.36,1365.52,1401.74,-3404.95,2026-06-09 06:48:50.841178,11.0
APLAPOLLO.NS,0,38.64,0.25,1848.5,1909.17,-2102.33,2026-06-09 06:48:50.841178,11.0
APOLLOTYRE.NS,0,57.8,0.07,393.16,407.67,-2734.24,2026-06-09 06:48:50.841178,11.0
AWL.NS,0,27.24,0.27,192.61,194.36,-3274.87,2026-06-09 06:48:50.841178,11.0
FORCEMOT.NS,0,39.19,0.97,18948.71,19870.8,-3155.26,2026-06-09 11:41:21.683881,11.0
BIRET.NS,0,32.45,0.59,319.96,322.45,-1206.43,2026-06-09 06:48:50.841178,11.0
BLUESTARCO.NS,0,30.42,0.3,1625.21,1690.82,-2250.71,2026-06-09 06:49:12.228709,11.0
ITCHOTELS.NS,0,45.9,1.03,154.23,157.33,-4038.89,2026-06-09 11:41:21.683881,11.0
DALBHARAT.NS,0,41.07,1.32,1752.01,1826.95,-3317.17,2026-06-09 11:41:21.683881,11.0
FIRSTCRY.NS,0,47.96,0.33,226.15,232.25,-4645.9,2026-06-09 11:41:21.683881,11.0
CRISIL.NS,0,17.74,0.39,3974.92,4075.33,-3540.1,2026-06-09 06:48:50.841178,11.0
IRB.NS,0,45.08,0.88,21.23,21.24,-2228.02,2026-06-09 11:41:21.683881,11.0
BDL.NS,0,26.17,0.23,1261.25,1300.29,-3947.99,2026-06-09 06:48:50.841178,11.0
BALKRISIND.NS,0,46.85,0.13,2171.17,2205.2,-2272.99,2026-06-09 06:49:12.228709,11.0
AIIL.NS,0,34.84,0.26,475.52,480.24,-2988.47,2026-06-09 06:48:50.841178,11.0
HAVELLS.NS,0,36.06,0.78,1183.21,1224.01,-2817.86,2026-06-09 11:41:21.683881,11.0
BAJAJHFL.NS,0,52.35,1.32,84.22,85.18,-3463.38,2026-06-09 06:48:50.841178,11.0
ICICIPRULI.NS,0,30.49,0.43,501.53,527.92,-3080.14,2026-06-09 11:41:21.683881,11.0
ALKEM.NS,0,45.64,0.4,5381.19,5422.13,-806.79,2026-06-09 06:48:50.841178,11.0
COLPAL.NS,0,19.81,0.1,2047.67,2055.68,-1661.84,2026-06-09 06:48:50.841178,11.0
DELHIVERY.NS,0,36.7,0.79,449.68,450.08,-937.4,2026-06-09 11:41:21.683881,11.0
CHOLAHLDNG.NS,0,18.7,0.14,1542.01,1582.31,-3439.62,2026-06-09 06:49:12.228709,11.0
AGNI.NS,0,22.58,0.88,19.14,19.43,-5642.95,2026-06-09 06:48:50.841178,11.0
HILTON.NS,0,29.57,0.47,20.98,21.97,-7487.73,2026-06-09 11:41:21.683881,11.0
GRAPHISAD.NS,0,21.9,0.46,32.66,34.26,-4228.19,2026-06-09 11:41:21.683881,11.0
ABAN.NS,0,0.0,0.8,16.97,18.46,-7411.03,2026-06-09 06:48:50.841178,11.0
COCHINSHIP.NS,0,32.89,0.28,1499.87,1526.07,-3809.88,2026-06-09 06:49:12.228709,11.0
GLAXO.NS,0,24.21,0.86,2236.54,2293.97,-3456.89,2026-06-09 11:41:21.683881,11.0
CONCOR.NS,0,14.86,0.25,474.32,485.66,-2925.86,2026-06-09 06:49:12.228709,11.0
IREDA.NS,0,39.4,0.5,126.44,127.28,-3312.25,2026-06-09 06:49:19.278935,11.0
ARCHIES.NS,0,47.78,0.12,14.57,14.72,-4076.99,2026-06-09 06:50:08.562883,11.0
BOROLTD.NS,0,33.64,0.11,226.41,235.26,-4089.94,2026-06-09 06:48:50.841178,11.0
AUTOAXLES.NS,0,39.27,0.24,1736.03,1764.11,-1978.86,2026-06-09 06:48:50.841178,11.0
GANECOS.NS,0,33.73,0.29,958.1,962.18,-4065.09,2026-06-09 11:41:21.683881,11.0
GLOBUSSPR.NS,0,37.27,0.65,888.47,920.73,-3380.06,2026-06-09 11:41:21.683881,11.0
IMAGICAA.NS,0,54.77,0.93,44.05,44.54,-4170.52,2026-06-09 11:41:21.683881,11.0
ANUHPHR.NS,0,33.03,0.46,77.2,77.94,-2898.81,2026-06-09 06:48:50.841178,11.0
BAJAJINDEF.NS,0,33.06,0.58,259.98,270.14,-5645.51,2026-06-09 06:48:50.841178,11.0
BAJAJHCARE.NS,0,41.72,0.39,300.3,311.76,-4534.52,2026-06-09 06:48:50.841178,11.0
EDELWEISS.NS,0,47.02,1.29,112.36,113.31,-1405.96,2026-06-09 11:41:21.683881,11.0
BIRLANU.NS,0,36.27,0.72,1357.04,1400.93,-4591.34,2026-06-09 06:48:50.841178,11.0
CONTROLPR.NS,0,27.65,0.15,618.6,629.7,-3272.38,2026-06-09 06:48:50.841178,11.0
ARIS.NS,0,32.36,0.07,120.55,121.94,-3560.26,2026-06-09 06:48:50.841178,11.0
INDOCO.NS,0,45.47,0.62,208.11,208.96,-3924.91,2026-06-09 11:41:21.683881,11.0
BEWLTD.NS,0,46.1,0.79,68.3,76.78,-6680.04,2026-06-09 06:48:50.841178,11.0
CAPACITE.NS,0,46.56,0.16,226.33,231.49,-3731.24,2026-06-09 06:49:12.228709,11.0
CANTABIL.NS,0,40.17,0.08,219.95,230.59,-3106.39,2026-06-09 06:48:50.841178,11.0
EMSLIMITED.NS,0,49.79,0.66,317.35,325.25,-5104.47,2026-06-09 11:41:21.683881,11.0
HIMATSEIDE.NS,0,50.81,0.36,78.53,83.04,-5194.24,2026-06-09 11:41:21.683881,11.0
INTERARCH.NS,0,54.74,0.33,1790.94,1860.48,-3431.81,2026-06-09 11:41:21.683881,11.0
HUBTOWN.NS,0,29.75,0.92,205.4,207.63,-4584.63,2026-06-09 11:41:21.683881,11.0
DALMIASUG.NS,0,34.64,0.25,345.0,348.1,-2211.1,2026-06-09 06:48:50.841178,11.0
FUSION.NS,0,31.07,1.38,177.46,178.95,-2415.79,2026-06-09 11:41:21.683881,11.0
BAJAJELEC.NS,0,22.63,0.21,332.77,356.9,-5493.13,2026-06-09 06:48:50.841178,11.0
ASHOKA.NS,0,30.07,0.47,124.17,127.63,-4667.2,2026-06-09 06:48:50.841178,11.0
HEIDELBERG.NS,0,25.72,0.79,154.8,156.57,-3063.49,2026-06-09 11:41:21.683881,11.0
INDIQUBE.NS,0,25.41,0.44,161.8,163.81,-3396.52,2026-06-09 11:41:21.683881,11.0
AWFIS.NS,0,41.86,0.33,324.34,331.56,-5764.19,2026-06-09 06:48:50.841178,11.0
FLAIR.NS,0,22.24,0.29,301.02,308.73,-1747.83,2026-06-09 11:41:21.683881,11.0
BORANA.NS,0,46.41,0.1,327.69,335.17,-2279.73,2026-06-09 06:49:12.228709,11.0
DECCANCE.NS,0,43.91,1.05,609.75,630.36,-4937.71,2026-06-09 11:41:21.683881,11.0
GREENPANEL.NS,0,58.85,0.27,196.78,202.18,-3991.75,2026-06-09 11:41:21.683881,11.0
FMGOETZE.NS,0,36.15,0.64,434.92,436.74,-2926.17,2026-06-09 11:41:21.683881,11.0
BHARATRAS.NS,0,48.75,0.12,1424.41,1453.65,-5278.38,2026-06-09 06:49:19.278935,11.0
AJMERA.NS,0,45.97,0.11,119.25,122.77,-4571.58,2026-06-09 06:48:50.841178,11.0
ALEMBICLTD.NS,0,51.07,0.37,87.72,88.43,-2737.93,2026-06-09 06:48:50.841178,11.0
EPACK.NS,0,23.27,0.14,232.77,241.03,-4404.47,2026-06-09 06:49:12.228709,11.0
CHEMPLASTS.NS,0,33.9,0.25,218.15,231.83,-5716.36,2026-06-09 06:48:50.841178,11.0
AFSL.NS,0,49.5,0.04,201.32,201.79,-2246.48,2026-06-09 06:48:50.841178,11.0
CUBEXTUB.NS,0,28.52,0.17,89.83,92.76,-3391.77,2026-06-09 12:42:30.892384,11.0
JIOFIN.NS,0,49.41,0.87,237.2,241.1,-2974.69,2026-06-09 11:41:21.683881,11.0
DLF.NS,0,45.38,0.64,582.12,585.67,-3405.91,2026-06-09 11:41:21.683881,11.0
CHOLAFIN.NS,0,42.72,0.27,1520.97,1548.02,-1854.44,2026-06-09 06:48:50.841178,11.0
POONAWALLA.NS,0,36.67,0.7,398.6,409.65,-2927.19,2026-06-09 12:42:30.892384,11.0
GILLETTE.NS,0,49.07,1.06,7818.43,7885.41,-3025.23,2026-06-09 12:42:30.892384,11.0
ISGEC.NS,0,18.45,0.68,975.78,985.73,-2825.19,2026-06-09 12:42:30.892384,11.0
ASIANTILES.NS,0,13.75,0.19,61.22,63.5,-2595.02,2026-06-09 06:48:50.841178,11.0
BAJFINANCE.NS,0,35.72,0.41,901.63,913.08,-1978.25,2026-06-09 06:48:50.841178,11.0
GFLLIMITED.NS,0,44.24,0.98,46.39,46.55,-4195.51,2026-06-09 12:42:30.892384,11.0
GUJAPOLLO.NS,0,45.45,0.6,390.44,401.63,-2899.86,2026-06-09 12:42:30.892384,11.0
BHARTIARTL.NS,0,20.9,0.46,1833.35,1850.92,-1672.45,2026-06-09 06:48:50.841178,11.0
INFOLLION.NS,0,33.63,0.45,195.29,230.01,-6517.75,2026-06-09 12:42:30.892384,11.0
GLOBALVECT.NS,0,43.34,0.58,167.59,171.27,-4021.48,2026-06-09 12:42:30.892384,11.0
HDFCBANK.NS,0,39.38,1.04,756.91,780.84,-2710.53,2026-06-09 11:41:21.683881,11.0
GODAVARIB.NS,0,22.39,0.34,289.35,296.64,-1748.11,2026-06-09 11:41:21.683881,11.0
HDFCAMC.NS,0,36.07,1.17,2569.64,2583.03,-1316.86,2026-06-09 11:41:21.683881,11.0
HINDUNILVR.NS,0,37.25,0.67,2163.78,2203.87,-2016.76,2026-06-09 11:41:21.683881,11.0
ARKADE.NS,0,43.87,0.16,115.45,116.06,-4609.17,2026-06-09 06:48:50.841178,11.0
DPABHUSHAN.NS,0,55.87,0.13,948.15,1007.46,-4567.52,2026-06-09 06:49:12.228709,11.0
FISCHER.NS,0,35.28,1.14,35.04,36.76,-7348.57,2026-06-09 11:41:21.683881,11.0
ESTER.NS,0,16.97,0.69,92.89,93.43,-3504.75,2026-06-09 06:48:50.841178,11.0
CIFL.NS,0,12.71,0.51,24.91,26.35,-4722.92,2026-06-09 06:48:50.841178,11.0
DOLLAR.NS,0,15.87,0.64,263.7,273.4,-3946.75,2026-06-09 06:48:50.841178,11.0
ANDHRSUGAR.NS,0,22.11,0.21,84.53,85.29,-2441.56,2026-06-09 06:49:24.988908,11.0
EXCELINDUS.NS,0,37.96,0.34,942.35,944.37,-3467.33,2026-06-09 11:41:21.683881,11.0
APS.NS,0,28.18,1.12,332.69,341.15,-5026.65,2026-06-09 06:48:50.841178,11.0
BALAJITELE.NS,0,35.1,0.15,92.23,95.03,-3710.65,2026-06-09 06:49:19.278935,11.0
DAMCAPITAL.NS,0,45.89,0.13,150.78,152.8,-4988.99,2026-06-09 06:48:50.841178,11.0
ACCELYA.NS,0,53.57,0.66,1133.8,1149.99,-2100.81,2026-06-09 06:48:50.841178,11.0
ASALCBR.NS,0,50.93,0.2,839.55,842.48,-3307.69,2026-06-09 06:48:50.841178,11.0
